"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","49.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=88070&sex=Male&loo=49.10000&k=0.09900&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=10519&gm_lm_rl=0.7028513183322"">0.10</a>","-4.11","M","","","","2.38","","Walters Shoals (Madagascar Plateau) and Sapmer Seamount (South-West Indian Ridge)","No","No"
"12","50.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=27136&sex=female&loo=50.80000&k=0.13400&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=2373&gm_lm_rl=0.7028513183322"">0.13</a>","-2.00","F","0.22","21.0","33.2","2.54","New Caledonia","Norfolk-Loyalty ridges","No","No"
"13","51.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=7201&sex=male&loo=51.10000&k=0.11000&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=2367&gm_lm_rl=0.7028513183322"">0.11</a>","-3.56","M","","11.0","","2.46","New Zealand","Palliser Bank, North Island","No","No"
"14","51.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=54100&sex=male&loo=51.10000&k=0.11000&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=8445&gm_lm_rl=0.7028513183322"">0.11</a>","","M","","12.0","","2.46","New Zealand","North Isand, east coast (BYX 2)","No","No"
"15","54.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=53645&sex=mixed&loo=54.20000&k=0.13300&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=8368&gm_lm_rl=0.7028513183322"">0.13</a>","-2.00","","","18.0","","2.59","Japan","Izu Is., Kanto District, Central region","No","No"
"16","54.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=7201&sex=unsexed&loo=54.40000&k=0.18100&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=2372&gm_lm_rl=0.7028513183322"">0.18</a>","-0.08","","","12.0","","2.73","Japan","Zunan Sea (different area)","No","No"
"17","54.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=53645&sex=unsexed&loo=54.40000&k=0.18800&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=8369&gm_lm_rl=0.7028513183322"">0.19</a>","-0.08","","","18.0","","2.75","Japan","Central region","No","No"
"18","54.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=7201&sex=male&loo=54.90000&k=0.09300&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=2368&gm_lm_rl=0.7028513183322"">0.09</a>","-4.30","M","","11.0","","2.45","New Zealand","Tuaheni, North Island","No","No"
"19","57.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=88070&sex=Female&loo=57.10000&k=0.08100&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=10520&gm_lm_rl=0.7028513183322"">0.08</a>","-4.16","F","","","","2.42","","Walters Shoals (Madagascar Plateau) and Sapmer Seamount (South-West Indian Ridge)","No","No"
"20","57.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=7201&sex=female&loo=57.50000&k=0.08800&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=2365&gm_lm_rl=0.7028513183322"">0.09</a>","-4.10","F","","11.0","","2.46","New Zealand","Palliser Bank, North Island","No","No"
"21","57.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=54100&sex=female&loo=57.50000&k=0.08000&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=8444&gm_lm_rl=0.7028513183322"">0.08</a>","","F","","12.0","","2.42","New Zealand","North Isand, east coast (BYX 2)","No","No"
"22","58.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=47253&sex=mixed&loo=58.70000&k=0.06000&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=8053&gm_lm_rl=0.7028513183322"">0.06</a>","-5.71","","","18.0","","2.32","Madeira Is.","","Yes","No"
"23","65.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1338&pref=53645&sex=unsexed&loo=65.60000&k=0.13700&id2=1320&genusname=Beryx&speciesname=splendens&gm_loo=50.119845465714&gm_lm=33.843758656509&gm_m=0.32196120990133&gm_k=0.13816021267741&vautoctr=8370&gm_lm_rl=0.7028513183322"">0.14</a>","-1.05","","","18.0","","2.77","Japan","Boso, Central region","No","No"
