"","name","id","done"
"15628","Sinocyclocheilus_furcodorsalis",60113,2
"15629","Sinocyclocheilus_yishanensis",60114,2
"15630","Sinocyclocheilus_altishoulderus",60115,2
"15631","Sinocyclocheilus_brevis",60116,2
"15632","Sinocyclocheilus_tingi",60117,2
"15633","Sinocyclocheilus_yangzongensis",60118,2
"15634","Sinocyclocheilus_jii",60119,2
"15635","Sinocyclocheilus_lateristriatus",60120,2
"15636","Sinocyclocheilus_longibarbatus",60121,2
"15637","Sinocyclocheilus_macrocephalus",60122,2
"15638","Sinocyclocheilus_maitianheensis",60123,2
"15639","Sinocyclocheilus_oxycephalus",60124,2
"15640","Sinocyclocheilus_purpureus",60125,2
"15641","Sinocyclocheilus_macroscalus",60126,2
"15642","Sinocyclocheilus_macrolepis",60127,2
"15643","Troglocyclocheilus_khammouanensis",60128,2
"15644","Xenophysogobio_boulengeri",60129,2
"15645","Xenophysogobio_nudicorpa",60130,2
"15646","Vanmanenia_caldwelli",60131,2
"15647","Vanmanenia_lineata",60132,2
"15648","Schizothorax_heterochilus",60133,2
"15649","Vanmanenia_stenosoma",60134,2
"15650","Paranemachilus_genilepis",60135,2
"15651","Romanogobio_amplexilabris",60136,2
"15652","Romanogobio_johntreadwelli",60137,2
"15653","Saurogobio_lissilabris",60138,2
"15654","Siniperca_liuzhouensis",60139,2
"15655","Siniperca_fortis",60140,2
"15656","Siniperca_vietnamensis",60141,2
"15657","Neosalanx_argentea",60142,2
"15658","Neosalanx_oligodontis",60143,2
"15659","Neosalanx_pseudotaihuensis",60144,1
"15660","Schizothorax_yunnanensis_paoshanensis",60145,2
"15661","Schizothorax_yunnanensis_weiningensis",60146,2
"15662","Schizothorax_cryptolepis",60147,2
"15663","Racoma_eurystoma",60148,2
"15664","Glyptothorax_longjiangensis",60149,2
"15665","Glyptothorax_interspinalum",60150,2
"15666","Glyptothorax_honghensis",60151,2
"15667","Glyptothorax_quadriocellatus",60152,2
"15668","Glyptothorax_minimaculatus",60153,2
"15669","Glyptothorax_obscurus",60154,2
"15670","Cobitis_laterimaculata",60155,2
"15671","Glyptothorax_longicauda",60156,2
"15672","Schistura_callichromus",60157,2
"15673","Schistura_caudofurca",60158,2
"15674","Schistura_chapaensis",60159,2
"15675","Schistura_conirostris",60160,2
"15676","Schistura_longa",60161,2
"15677","Schistura_macrotaenia",60162,2
"15678","Physoschistura_meridionalis",60163,2
"15679","Schistura_nandingensis",60164,2
"15680","Schistura_tirapensis",60165,2
"15681","Triplophysa_anterodorsalis",60166,2
"15682","Triplophysa_brevicauda",60167,2
"15683","Triplophysa_cuneicephala",60168,2
"15684","Triplophysa_furva",60169,2
"15685","Triplophysa_heyangensis",60170,2
"15686","Triplophysa_crassilabris",60171,2
"15687","Triplophysa_hsutschouensis",60172,2
"15688","Triplophysa_lacustris",60173,2
"15689","Triplophysa_macromaculata",60174,2
"15690","Triplophysa_macrophthalma",60175,2
"15691","Triplophysa_microphysa",60176,2
"15692","Triplophysa_moquensis",60177,2
"15693","Triplophysa_nandanensis",60178,2
"15694","Triplophysa_obtusirostra",60179,2
"15695","Triplophysa_polyfasciata",60180,2
"15696","Triplophysa_sellaefer",60181,2
"15697","Cheilopogon_antoncichi",60182,2
"15698","Triplophysa_tanggulaensis",60183,2
"15699","Triplophysa_venusta",60184,2
"15700","Triplophysa_xichangensis",60185,2
"15701","Triplophysa_xiqiensis",60186,2
"15702","Triplophysa_yarkandensis_macroptera",60187,2
"15703","Nemacheilus_polytaenia",60188,2
"15704","Nemacheilus_shuangjiangensis",60189,2
"15705","Nemacheilus_yingjiangensis",60190,2
"15706","Tor_kulkarnii",60191,2
"15707","Poropuntius_burtoni",60192,2
"15708","Puntius_nangalensis",60193,2
"15709","Lepidocephalichthys_menoni",60194,2
"15710","Pangio_longipinnis",60195,2
"15711","Pangio_pangia",60196,2
"15712","Nemacheilus_barapaniensis",60197,2
"15713","Macrognathus_malabaricus",60198,2
"15714","Garra_menoni",60199,2
"15715","Horalabiosa_joshuai",60200,2
"15716","Horalabiosa_palaniensis",60201,2
"15717","Puntius_punctatus",60202,2
"15718","Jenynsia_weitzmani",60204,2
"15719","Sectoria_heterognathos",60205,2
"15720","Rasbora_rubrodorsalis",60206,2
"15721","Poropuntius_carinatus",60207,2
"15722","Laocypris_hispida",60208,2
"15723","Laides_longibarbis",60209,2
"15724","Heteropneustes_kemratensis",60210,2
"15725","Rhinogobius_leavelli",60211,2
"15726","Tetraodon_cochinchinensis",60212,2
"15727","Badis_ruber",60213,2
"15728","Poropuntius_normani",60214,2
"15729","Rhinogobius_milleri",60215,2
"15730","Rhinogobius_vermiculatus",60216,2
"15731","Gymnoamblyopus_novaeguineae",60217,2
"15732","Sineleotris_namxamensis",60218,2
"15733","Rhinogobius_multimaculatus",60219,2
"15734","Tetraodon_cambodgiensis",60220,2
"15735","Rhinogobius_nammaensis",60221,2
"15736","Notropis_rafinesquei",60222,2
"15737","Tor_hemispinus",60223,2
"15738","Ctenogobius_yaoshanensis",60224,2
"15739","Ctenogobius_szechuanensis",60225,2
"15740","Rhinogobius_cliffordpopei",60226,2
"15741","Sarcocheilichthys_hainanensis",60227,2
"15742","Traccatichthys_taeniatus",60228,2
"15743","Ctenogobius_filamentosus",60229,2
"15744","Dermogenys_siamensis",60230,2
"15745","Rhinogobius_lindbergi",60231,2
"15746","Ctenogobius_parvus",60232,2
"15747","Labeo_barbatulus",60233,2
"15748","Garra_cyclostomata",60234,2
"15749","Neodontobutis_tonkinensis",60235,2
"15750","Papuligobius_uniporus",60236,2
"15751","Bangana_tonkinensis",60237,2
"15752","Sinilabeo_tungting",60238,2
"15753","Sinilabeo_wui",60239,2
"15754","Telestes_muticellus",60240,2
"15755","Pempheris_otaitensis",60241,2
"15756","Haplochromis_insidiae",60242,2
"15757","Haplochromis_microchrysomelas",60244,2
"15758","Haplochromis_rubescens",60245,2
"15759","Moenkhausia_levidorsa",60246,2
"15760","Moenkhausia_copei",60247,2
"15761","Badis_chittagongis",60248,2
"15762","Badis_kanabos",60249,2
"15763","Badis_siamensis",60250,2
"15764","Badis_khwae",60251,2
"15765","Badis_ferrarisi",60252,2
"15766","Badis_assamensis",60253,2
"15767","Badis_blosyrus",60254,2
"15768","Badis_corycaeus",60255,2
"15769","Badis_pyema",60256,2
"15770","Badis_kyar",60257,2
"15771","Dario_hysginon",60258,2
"15772","Dario_dayingensis",60259,2
"15773","Dario_dario",60260,2
"15774","Anguilla_australis_schmidti",60261,2
"15775","Myrophis_lepturus",60262,2
"15776","Bathycongrus_bleekeri",60263,2
"15777","Teleocichla_centisquama",60264,2
"15778","Bathycongrus_aequoreus",60265,2
"15779","Epiplatys_olbrechtsi_kassiapleuensis",60266,2
"15780","Scopelosaurus_adleri",60268,2
"15781","Rasborinus_formosae",60269,2
"15782","Semilabeo_obscurus",60270,2
"15783","Otocinclus_tapirape",60271,2
"15784","Astyanax_paris",60272,2
"15785","Gigantactis_longicauda",60273,2
"15786","Scorpaenodes_quadrispinosus",60274,2
"15787","Characidium_stigmosum",60275,2
"15788","Corydoras_difluviatilis",60276,2
"15789","Cyprichromis_zonatus",60277,2
"15790","Cyprichromis_pavo",60278,2
"15791","Austrolebias_cinereus",60279,2
"15792","Eustomias_hypopsilus",60280,2
"15793","Eustomias_acinosus",60281,2
"15794","Bryconamericus_uporas",60282,2
"15795","Astyanax_troya",60283,2
"15796","Astyanax_leonidas",60284,2
"15797","Astyanax_correntinus",60285,2
"15798","Astyanax_pelegrini",60286,2
"15799","Eustomias_macrophthalmus",60287,2
"15800","Halichoeres_socialis",60288,2
"15801","Eustomias_variabilis",60289,2
"15802","Symphysanodon_andersoni",60290,2
"15803","Chelidoperca_investigatoris",60291,2
"15804","Diaphus_trachops",60292,2
"15805","Pangasius_mahakamensis",60293,2
"15806","Ituglanis_passensis",60294,2
"15807","Pangasius_elongatus",60295,2
"15808","Tometes_makue",60296,2
"15809","Stiphodon_julieni",60297,2
"15810","Austrolebias_nonoiuliensis",60301,2
"15811","Asprocottus_korjakovi",60302,2
"15812","Procottus_gotoi",60303,2
"15813","Neocottus_thermalis",60304,2
"15814","Trinectes_xanthurus",60305,2
"15815","Conocara_bertelseni",60306,2
"15816","Alepocephalus_dentifer",60307,2
"15817","Hydrocynus_tanzaniae",60308,2
"15818","Zaireichthys_wamiensis",60309,2
"15819","Parmops_echinatus",60310,2
"15820","Leporinus_uatumaensis",60311,2
"15821","Leporinus_pitingai",60312,2
"15822","Leporinus_taeniofasciatus",60313,2
"15823","Leporinus_julii",60314,2
"15824","Leporinus_bistriatus",60315,2
"15825","Liobagrus_marginatoides",60316,2
"15826","Breitensteinia_hypselurus",60317,2
"15827","Antennarius_scriptissimus",60321,2
"15828","Denariusa_australis",60322,2
"15829","Aphyosemion_tirbaki",60323,2
"15830","Nothobranchius_flammicomantis",60324,2
"15831","Catathyridium_grandirivi",60325,2
"15832","Plataplochilus_chalcopyrus",60326,2
"15833","Plataplochilus_mimus",60327,2
"15834","Plataplochilus_pulcher",60328,2
"15835","Hippocampus_denise",60329,2
"15836","Channichthys_velifer",60330,2
"15837","Ebinania_macquariensis",60331,2
"15838","Ebinania_malacocephala",60332,2
"15839","Benitochromis_conjunctus",60333,2
"15840","Benitochromis_ufermanni",60334,2
"15841","Chromidotilapia_elongata",60335,2
"15842","Chromidotilapia_mamonekenei",60336,2
"15843","Chromidotilapia_mrac",60337,2
"15844","Copadichromis_geertsi",60338,2
"15845","Copadichromis_ilesi",60339,2
"15846","Copadichromis_trewavasae",60340,2
"15847","Haplochromis_pyrrhopteryx",60341,2
"15848","Haplochromis_tanaos",60342,2
"15849","Haplochromis_thereuterion",60343,2
"15850","Neolamprologus_helianthus",60344,2
"15851","Tometes_lebaili",60345,2
"15852","Scriptaphyosemion_fredrodi",60346,2
"15853","Siphamia_woodi",60347,2
"15854","Apogon_gouldi",60348,2
"15855","Apogon_cyanotaenia",60349,2
"15856","Apogon_cladophilos",60350,2
"15857","Apogon_lineomaculatus",60351,2
"15858","Apogon_microspilos",60352,2
"15859","Apogon_posterofasciatus",60353,2
"15860","Apogon_monospilus",60354,2
"15861","Neamia_notula",60355,2
"15862","Glossamia_heurni",60356,2
"15863","Apogon_cantoris",60357,2
"15864","Archamia_bleekeri",60358,2
"15865","Apogon_aterrimus",60359,2
"15866","Glossamia_abo",60360,2
"15867","Apogon_noumeae",60361,2
"15868","Apogon_pharaonis",60362,2
"15869","Apogon_spilurus",60363,2
"15870","Apogon_dianthus",60364,2
"15871","Apogon_leptofasciatus",60365,2
"15872","Apogon_oxygrammus",60366,2
"15873","Apogon_urostigma",60367,2
"15874","Apogon_sialis",60368,2
"15875","Apogon_atripes",60369,2
"15876","Apogon_latus",60370,2
"15877","Apogon_quinquestriatus",60371,2
"15878","Rhabdamia_nuda",60372,2
"15879","Fowleria_polystigma",60373,2
"15880","Gymnapogon_foraminosus",60374,2
"15881","Rhabdamia_clupeiformis",60375,2
"15882","Apogon_striatodes",60376,2
"15883","Apogon_catalai",60377,2
"15884","Bryconops_imitator",60379,2
"15885","Etheostoma_lawrencei",60380,2
"15886","Phyllonemus_brichardi",60381,2
"15887","Chrysichthys_polli",60382,2
"15888","Paraliparis_obliquosus",60383,2
"15889","Schilbe_zairensis",60384,2
"15890","Parotocinclus_prata",60385,2
"15891","Sinogastromyzon_nantaiensis",60386,2
"15892","Parasphaerichthys_lineatus",60387,2
"15893","Odontesthes_piquava",60388,2
"15894","Odontesthes_bicudo",60389,2
"15895","Odontesthes_ledae",60390,2
"15896","Barbus_leptopogon",60391,2
"15897","Barbus_osseensis",60392,2
"15898","Parotocinclus_jumbo",60393,2
"15899","Barbus_tanapelagius",60394,2
"15900","Bedotia_masoala",60395,2
"15901","Tor_qiaojiensis",60396,2
"15902","Leptobotia_flavolineata",60397,2
"15903","Cyprinus_longzhouensis",60398,2
"15904","Clupisoma_longianalis",60399,2
"15905","Beaufortia_cyclica",60400,2
"15906","Protomyzon_pachychilus",60401,2
"15907","Erromyzon_sinensis",60402,2
"15908","Acheilognathus_brevicaudatus",60403,2
"15909","Neosalanx_hubbsi",60404,2
"15910","Neolamprologus_variostigma",60405,2
"15911","Salanx_reevesii",60406,2
"15912","Gymnogobius_nigrimembranis",60407,2
"15913","Ctenotrypauchen_chinensis",60408,2
"15914","Lophiogobius_ocellicauda",60409,2
"15915","Chaetodontoplus_niger",60410,2
"15916","Siphamia_nigra",60411,2
"15917","Rasbora_vulcanus",60412,2
"15918","Gobiobotia_nicholsi",60413,2
"15919","Apogon_tchefouensis",60414,2
"15920","Saurida_microlepis",60415,2
"15921","Puntius_schanicus",60416,2
"15922","Onychostoma_rara",60417,2
"15923","Plectorhinchus_unicolor",60418,2
"15924","Parupeneus_biaculeatus",60419,2
"15925","Beaufortia_liui",60420,2
"15926","Parabotia_maculosa",60421,2
"15927","Leptobotia_zebra",60422,2
"15928","Myoxocephalus_sinensis",60423,2
"15929","Ctenogobius_aestivaregia",60424,2
"15930","Coreoperca_loona",60425,2
"15931","Sinogastromyzon_hsiashiensis",60426,2
"15932","Beaufortia_pingi",60427,2
"15933","Beaufortia_zebroidus",60428,2
"15934","Gymnogobius_nigripinnis",60429,2
"15935","Chirolophis_wui",60430,2
"15936","Leptobotia_tchangi",60431,2
"15937","Pseudobagrus_sinyanensis",60432,2
"15938","Parazacco_fasciatus",60434,2
"15939","Leptobotia_tientainensis",60435,2
"15940","Sinogastromyzon_szechuanensis",60436,2
"15941","Luciogobius_brevipterus",60437,2
"15942","Micropercops_borealis",60438,2
"15943","Scarus_chinensis",60439,2
"15944","Pseudobagrus_emarginatus",60440,2
"15945","Scarus_gracilis",60441,2
"15946","Leptobotia_taeniops",60442,2
"15947","Cyprinus_fuxianensis",60443,2
"15948","Leptobotia_hengyangensis",60444,2
"15949","Pseudosetipinna_haizhouensis",60445,2
"15950","Heminoemacheilus_zhengbaoshani",60446,2
"15951","Otopharynx_pachycheilus",60447,2
"15952","Rasbora_gerlachi",60448,2
"15953","Lentipes_kaaea",60449,2
"15954","Linichthys_laticeps",60450,2
"15955","Ptychidio_longibarbus",60451,2
"15956","Yunnanilus_discoloris",60452,2
"15957","Cryptocentrus_cephalotaenius",60453,2
"15958","Lophiodes_abdituspinus",60454,2
"15959","Garra_mirofrontis",60455,2
"15960","Protonemacheilus_longipectoralis",60456,2
"15961","Crossostoma_chenyiyui",60457,2
"15962","Barbatula_altayensis",60458,2
"15963","Yunnanilus_analis",60459,2
"15964","Yunnanilus_longibulla",60460,2
"15965","Leptobotia_posterodorsalis",60461,2
"15966","Discocheilus_wui",60462,2
"15967","Leiocassis_longibarbus",60463,2
"15968","Takifugu_coronoidus",60464,2
"15969","Nemacheilus_huapingensis",60465,2
"15970","Yunnanilus_elakatis",60466,2
"15971","Onychostoma_daduensis",60467,2
"15972","Beaufortia_polylepis",60468,2
"15973","Paracobitis_acuticephala",60469,2
"15974","Acrossocheilus_stenotaeniatus",60470,2
"15975","Oneirodes_appendixus",60471,2
"15976","Yunnanilus_caohaiensis",60472,2
"15977","Leptobotia_guilinensis",60473,2
"15978","Cyprinus_qionghaiensis",60474,2
"15979","Yunnanilus_yangzonghaiensis",60475,2
"15980","Ptychidio_macrops",60476,2
"15981","Lepidobero_sinensis",60477,2
"15982","Paraprotomyzon_bamaensis",60478,2
"15983","Chlorurus_microrhinos",60479,1
"15984","Parabotia_bimaculata",60480,2
"15985","Paratriacanthodes_abei",60481,2
"15986","Heminoemacheilus_hyalinus",60482,2
"15987","Oreonectes_retrodorsalis",60483,2
"15988","Yunnanilus_obtusirostris",60484,2
"15989","Beaufortia_intermedia",60485,2
"15990","Acrossocheilus_jishouensis",60486,2
"15991","Sinocrossocheilus_liuchengensis",60487,2
"15992","Discocheilus_multilepis",60488,2
"15993","Paraprotomyzon_lungkowensis",60489,2
"15994","Yunnanilus_macroistainus",60490,2
"15995","Yunnanilus_forkicaudalis",60491,2
"15996","Ciliata_tchangi",60492,2
"15997","Parabarossia_lanceolata",60493,2
"15998","Urophycis_mystacea",60494,1
"15999","Peristedion_altipinne",60495,2
"16000","Derhamia_hoffmannorum",60496,2
"16001","Odontostilbe_stenodon",60497,2
"16002","Labiobarbus_lineatus",60498,2
"16003","Vanmanenia_homalocephala",60499,2
"16004","Sinocyclocheilus_lingyunensis",60500,2
"16005","Sinocyclocheilus_macrophthalmus",60501,2
"16006","Triplophysa_zhenfengensis",60502,2
"16007","Triplophysa_nasobarbatula",60503,2
"16008","Crossocheilus_multirastellus",60504,2
"16009","Parabotia_lijiangensis",60507,2
"16010","Parabotia_parva",60508,2
"16011","Eustomias_danae",60509,2
"16012","Sinocrossocheilus_microstomatus",60510,2
"16013","Pseudorhinogobius_aporus",60512,2
"16014","Scriptaphyosemion_chaytori",60514,2
"16015","Scriptaphyosemion_etzeli",60515,2
"16016","Epiplatys_azureus",60516,2
"16017","Xenobalistes_tumidipectoris",60517,2
"16018","Racovitzia_harrissoni",60518,2
"16019","Argentina_georgei",60519,2
"16020","Argentina_stewarti",60520,2
"16021","Glossanodon_mildredae",60521,2
"16022","Parapercis_punctata",60522,2
"16023","Glossanodon_nazca",60523,2
"16024","Glossanodon_danieli",60524,2
"16025","Ariomma_dollfusi",60525,2
"16026","Bathyclupea_malayana",60526,2
"16027","Ijimaia_fowleri",60527,2
"16028","Anotopterus_vorax",60528,2
"16029","Anotopterus_nikparini",60529,1
"16030","Triathalassothia_lambaloti",60530,2
"16031","Engyprosopon_annulatus",60531,2
"16032","Arnoglossus_marisrubri",60532,2
"16033","Laeops_macrophthalmus",60533,2
"16034","Diplacanthopoma_kreffti",60534,2
"16035","Brachirus_macrolepis",60535,2
"16036","Pomadasys_auritus",60536,2
"16037","Callionymus_afilum",60537,2
"16038","Callionymus_bifilum",60538,2
"16039","Callionymus_kailolae",60539,2
"16040","Callionymus_zythros",60540,2
"16041","Synchiropus_grandoculis",60541,2
"16042","Synchiropus_hawaiiensis",60542,2
"16043","Synchiropus_orstom",60543,2
"16044","Foetorepus_paxtoni",60544,2
"16045","Synchiropus_richeri",60545,2
"16046","Synchiropus_signipinnis",60546,2
"16047","Callionymus_ogilbyi",60547,2
"16048","Centrodraco_abstractum",60548,2
"16049","Callionymus_futuna",60549,2
"16050","Callionymus_sereti",60550,2
"16051","Callionymus_bleekeri",60551,2
"16052","Zebrias_annandalei",60552,2
"16053","Zebrias_keralensis",60553,2
"16054","Zebrias_maculosus",60554,2
"16055","Balistes_ellioti",60555,2
"16056","Foetorepus_dagmarae",60556,2
"16057","Synchiropus_claudiae",60557,2
"16058","Callionymus_megastomus",60559,2
"16059","Hyphessobrycon_columbianus",60560,2
"16060","Foetorepus_valdiviae",60561,2
"16061","Foetorepus_garthi",60562,2
"16062","Foetorepus_talarae",60563,2
"16063","Calliurichthys_scaber",60564,2
"16064","Apogon_schlegeli",60565,2
"16065","Epiplatys_ansorgii",60566,2
"16066","Spicara_martinicus",60567,2
"16067","Trachurus_aleevi",60568,2
"16068","Oligoplites_calcar",60569,2
"16069","Psenopsis_humerosa",60570,2
"16070","Schedophilus_marmoratus",60571,2
"16071","Schedophilus_griseolineatus",60572,2
"16072","Acanthemblemaria_atrata",60573,2
"16073","Acanthemblemaria_mangognatha",60574,2
"16074","Chaenopsis_megalops",60575,2
"16075","Acanthemblemaria_harpeza",60576,2
"16076","Emblemaria_vitta",60577,2
"16077","Protemblemaria_perla",60578,2
"16078","Emblemariopsis_ruetzleri",60579,2
"16079","Emblemariopsis_ramirezi",60580,2
"16080","Emblemaria_australis",60581,2
"16081","Prognathodes_brasiliensis",60583,2
"16082","Prognathodes_carlhubbsi",60584,2
"16083","Sphenanthias_sibogae",60585,2
"16084","Cryodraco_atkinsoni",60586,2
"16085","Channichthys_aelitae",60587,2
"16086","Channichthys_bospori",60588,2
"16087","Channichthys_irinae",60589,2
"16088","Chaunax_latipunctatus",60590,2
"16089","Chaunax_flammeus",60591,2
"16090","Nemadactylus_vemae",60592,2
"16091","Pseudoscopelus_cephalus",60593,2
"16092","Pseudoscopelus_obtusifrons",60594,2
"16093","Pseudoscopelus_microps",60595,2
"16094","Pseudoscopelus_stellatus",60596,2
"16095","Chironemus_delfini",60597,2
"16096","Amblycirrhitus_oxyrhynchos",60598,2
"16097","Cirrhitichthys_randalli",60600,2
"16098","Cirrhitus_albopunctatus",60601,2
"16099","Paracirrhites_bicolor",60602,2
"16100","Pavoclinus_caeruleopunctatus",60603,2
"16101","Springeratus_caledonicus",60604,2
"16102","Heteroclinus_antinectes",60605,2
"16103","Heteroclinus_equiradiatus",60606,2
"16104","Chlorophthalmus_brasiliensis",60607,2
"16105","Chlopsis_apterus",60608,2
"16106","Chlopsis_kazuko",60609,2
"16107","Pseudogastromyzon_meihuashanensis",60611,2
"16108","Gnathophis_castlei",60612,2
"16109","Gnathophis_grahami",60613,2
"16110","Gnathophis_macroporis",60614,2
"16111","Gnathophis_melanocoelus",60615,2
"16112","Lepidocephalichthys_arunachalensis",60616,2
"16113","Gnathophis_microps",60617,2
"16114","Gnathophis_nasutus",60618,2
"16115","Bathycongrus_odontostomus",60619,2
"16116","Pseudanthias_conspicuus",60620,2
"16117","Bathycongrus_trilineatus",60621,2
"16118","Paraconger_ophichthys",60622,2
"16119","Egglestonichthys_melanoptera",60623,2
"16120","Chlopsis_longidens",60624,2
"16121","Puntius_sophoroides",60625,2
"16122","Pseudeutropius_buchanani",60626,2
"16123","Amblyceps_tenuispinis",60627,2
"16124","Yongeichthys_tuticorinensis",60628,2
"16125","Puntius_crescentus",60629,2
"16126","Thalassenchelys_foliaceus",60630,2
"16127","Sperata_aorella",60631,2
"16128","Parapsilorhynchus_elongatus",60632,2
"16129","Catesbya_pseudomuraena",60633,2
"16130","Liza_mandapamensis",60634,2
"16131","Nangra_assamensis",60635,2
"16132","Nemacheilus_drassensis",60636,2
"16133","Nemacheilus_shehensis",60637,2
"16134","Glyptothorax_davissinghi",60638,2
"16135","Nemacheilus_menoni",60639,2
"16136","Myersglanis_jayarami",60640,2
"16137","Barbus_lornae",60641,2
"16138","Eleotris_soaresi",60642,2
"16139","Apareiodon_argenteus",60643,2
"16140","Apareiodon_cavalcante",60644,2
"16141","Apareiodon_tigrinus",60645,2
"16142","Opsaridium_boweni",60646,2
"16143","Hypsopanchax_deprimozi",60647,2
"16144","Heteropneustes_longipectoralis",60648,2
"16145","Nemacheilus_kaimurensis",60649,2
"16146","Puntius_manipurensis",60650,2
"16147","Akysis_manipurensis",60651,2
"16148","Neonoemacheilus_morehensis",60652,2
"16149","Macrognathus_morehensis",60653,2
"16150","Garra_compressus",60654,2
"16151","Aspidoparia_ukhrulensis",60655,2
"16152","Pholis_fangi",60656,2
"16153","Cobitis_dolichorhynchus",60657,2
"16154","Micropercops_cinctus",60660,2
"16155","Halosaurus_sinensis",60661,2
"16156","Pachycara_andersoni",60663,2
"16157","Pachycara_arabica",60664,2
"16158","Chlopsis_slusserorum",60665,2
"16159","Chlopsis_bidentatus",60666,2
"16160","Onychostoma_barbata",60667,2
"16161","Scaphesthes_macrolepis",60668,2
"16162","Eumicrotremus_asperrimus",60669,2
"16163","Helotes_qinglanensis",60670,2
"16164","Cyclopteropsis_inarmatus",60671,2
"16165","Fugu_orbimaculatus",60672,2
"16166","Eumicrotremus_tartaricus",60673,2
"16167","Pseudoperilampus_monguonensis",60674,2
"16168","Sinocyclocheilus_halfibindus",60675,2
"16169","Platygillellus_brasiliensis",60676,2
"16170","Dactyloscopus_minutus",60677,2
"16171","Myxodagnus_macrognathus",60678,2
"16172","Myxodagnus_walkeri",60679,2
"16173","Notarius_cookei",60680,2
"16174","Dactyloscopus_amnis",60681,2
"16175","Cathorops_laticeps",60682,2
"16176","Dactyloscopus_metoecus",60683,2
"16177","Dactyloscopus_zelotes",60684,2
"16178","Dactyloscopus_fimbriatus",60685,2
"16179","Diceratias_trilobus",60686,2
"16180","Notarius_neogranatensis",60687,2
"16181","Cathorops_nuchalis",60688,2
"16182","Gillellus_inescatus",60689,2
"16183","Prognichthys_glaphyrae",60690,2
"16184","Prognichthys_occidentalis",60691,2
"16185","Sparisoma_griseorubrum",60692,2
"16186","Hirundichthys_socotranus",60693,2
"16187","Exocoetus_gibbosus",60694,2
"16188","Exocoetus_peruvianus",60695,2
"16189","Cathorops_variolosus",60696,2
"16190","Hexanematichthys_henni",60697,2
"16191","Danichthys_ilma",60698,2
"16192","Allomycterus_whiteleyi",60699,2
"16193","Chilomycterus_geometricus",60700,2
"16194","Stolephorus_shantungensis",60701,2
"16195","Brinkmannella_elongata",60703,2
"16196","Evermannella_melanoderma",60704,1
"16197","Cochleoceps_viridis",60705,2
"16198","Astyanax_aeneus",60706,2
"16199","Tomicodon_reitzae",60707,2
"16200","Lepadichthys_ctenion",60708,2
"16201","Derilissus_kremnobates",60709,2
"16202","Derilissus_vittiger",60710,2
"16203","Gobiesox_marijeanae",60711,2
"16204","Paedogobius_kimurai",60712,2
"16205","Tomicodon_abuelorum",60713,2
"16206","Pherallodiscus_varius",60714,2
"16207","Kopua_kuiteri",60715,2
"16208","Gobiesox_stenocephalus",60716,2
"16209","Gobiesox_milleri",60717,2
"16210","Gymnoscyphus_ascitus",60718,2
"16211","Bagrichthys_majusculus",60719,2
"16212","Bagrichthys_vaillantii",60720,2
"16213","Mystus_abbreviatus",60722,2
"16214","Batasio_pakistanicus",60723,2
"16215","Hemibagrus_caveatus",60724,2
"16216","Hemibagrus_centralus",60725,2
"16217","Hemibagrus_chrysops",60726,2
"16218","Hemibagrus_vietnamicus",60727,2
"16219","Hemibagrus_hongus",60728,2
"16220","Leiocassis_doriae",60729,2
"16221","Mystus_canarensis",60730,2
"16222","Mystus_castaneus",60731,2
"16223","Mystus_punctifer",60732,2
"16224","Pseudobagrus_wittenburgii",60734,2
"16225","Pseudomystus_flavipinnis",60735,2
"16226","Sperata_acicularis",60736,2
"16227","Siphamia_zaribae",60737,2
"16228","Apogon_darnleyensis",60738,2
"16229","Sicyases_hildebrandi",60739,2
"16230","Cirrhilabrus_joanallenae",60740,2
"16231","Chlorophthalmus_atlanticus",60741,2
"16232","Trachelyopterus_brevibarbis",60742,2
"16233","Trachelyopterus_isacanthus",60743,2
"16234","Trachelyopterus_analis",60744,2
"16235","Trachycorystes_porosus",60745,2
"16236","Barbus_venustus",60746,2
"16237","Orthopristis_lethopristis",60747,2
"16238","Kuhlia_xenura",60748,2
"16239","Kuhlia_malo",60749,2
"16240","Kuhlia_petiti",60750,2
"16241","Kuhlia_salelea",60751,2
"16242","Kuhlia_rubens",60752,2
"16243","Pomadasys_schyrii",60753,2
"16244","Plectorhinchus_macrospilus",60754,2
"16245","Haemulon_serrula",60755,2
"16246","Haemulon_schrankii",60756,2
"16247","Xenichthys_rupestris",60757,2
"16248","Xenistius_peruanus",60758,2
"16249","Pomadasys_bipunctatus",60759,2
"16250","Plectorhinchus_umbrinus",60760,2
"16251","Parapristipoma_macrops",60761,2
"16252","Corydoras_mamore",60762,2
"16253","Ictiobus_labiosus",60763,2
"16254","Moxostoma_breviceps",60764,2
"16255","Chrysiptera_cymatilis",60765,2
"16256","Plectorhinchus_faetela",60766,2
"16257","Harpagifer_andriashevi",60767,2
"16258","Harpagifer_macquariensis",60768,2
"16259","Harpagifer_nybelini",60769,2
"16260","Pythonichthys_asodes",60770,2
"16261","Himantolophus_crinitus",60771,2
"16262","Himantolophus_macroceras",60772,2
"16263","Moxostoma_collapsum",60773,2
"16264","Himantolophus_macroceratoides",60774,2
"16265","Lepomis_miniatus",60775,2
"16266","Himantolophus_multifurcatus",60776,2
"16267","Himantolophus_paucifilosus",60777,2
"16268","Clarias_intermedius",60779,2
"16269","Acantopsis_thiemmedhi",60780,2
"16270","Stenogobius_yateiensis",60781,2
