"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","43.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=58287&sex=unsexed&loo=43.20000&k=0.33000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=9215&gm_lm_rl=0.47989582608952"">0.33</a>","-0.30","","","","","2.79","Turkey","Homa Lagoon, Izmir Bay (38°31'10"" N, 26°49'50"" E) ","No","No"
"12","45.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=45.00000&k=0.20000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21316&gm_lm_rl=0.47989582608952"">0.20</a>","","","","","","2.61","France","Bay of Marseille","No","No"
"13","51.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=51.00000&k=0.30000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21317&gm_lm_rl=0.47989582608952"">0.30</a>","-0.40","","","","","2.89","Croatia","Krka River estuary","No","No"
"14","51.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=51.10000&k=0.22400&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21318&gm_lm_rl=0.47989582608952"">0.22</a>","-0.02","","","","","2.77","France","Bay of Biscay","No","No"
"15","51.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=51.60000&k=0.22900&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21319&gm_lm_rl=0.47989582608952"">0.23</a>","-0.21","","","","","2.79","","Black Sea","No","No"
"16","53.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=312&sex=unsexed&loo=53.70000&k=0.34100&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=3174&gm_lm_rl=0.47989582608952"">0.34</a>","","","","19.0","","2.99","Italy","Brackish Waters","No","No"
"17","53.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96811&sex=mixed&loo=53.70000&k=0.34100&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21321&gm_lm_rl=0.47989582608952"">0.34</a>","0.15","","","","","2.99","Italy","Tyrrhenian Sea","No","No"
"18","53.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=53.70000&k=0.34000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21320&gm_lm_rl=0.47989582608952"">0.34</a>","0.15","","","","","2.99","Italy","Rome","No","No"
"19","54.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=312&sex=unsexed&loo=54.10000&k=0.19900&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=3175&gm_lm_rl=0.47989582608952"">0.20</a>","","","","14.3","","2.77","Russia","Black Sea","No","No"
"20","54.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=54.10000&k=0.31100&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21322&gm_lm_rl=0.47989582608952"">0.31</a>","0.12","","","","","2.96","","Caspian Sea","No","No"
"21","57.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=56523&sex=mixed&loo=57.10000&k=0.13000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=8726&gm_lm_rl=0.47989582608952"">0.13</a>","-0.59","","","","","2.63","Russia","Caspian Sea","No","No"
"22","57.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=7253&sex=male&loo=57.70000&k=0.16000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=3180&gm_lm_rl=0.47989582608952"">0.16</a>","","M","","19.0","27.0","2.73","France","Thau, Gulf of Lion","No","No"
"23","58.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=58.20000&k=0.15600&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21323&gm_lm_rl=0.47989582608952"">0.16</a>","","","","","","2.72","France","Morbihan","No","No"
"24","61.3","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=61.30000&k=0.17300&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21324&gm_lm_rl=0.47989582608952"">0.17</a>","-0.08","","","","","2.81","France","Brittany","No","No"
"25","63.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=female&loo=63.10000&k=0.15900&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21325&gm_lm_rl=0.47989582608952"">0.16</a>","-1.09","F","","","","2.80","Greece","Klisova Lagoon","No","No"
"26","63.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=63.70000&k=0.13500&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21326&gm_lm_rl=0.47989582608952"">0.14</a>","","","","","","2.74","Spain","Bahía de Cádiz","No","No"
"27","64.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=male&loo=64.90000&k=0.15200&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21327&gm_lm_rl=0.47989582608952"">0.15</a>","-1.14","M","","","","2.81","Greece","Klisova Lagoon","No","No"
"28","66.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=312&sex=unsexed&loo=66.00000&k=0.16900&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=3176&gm_lm_rl=0.47989582608952"">0.17</a>","","","","","","2.87","Russia","Caspian","No","No"
"29","66.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=mixed&loo=66.20000&k=0.14500&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21328&gm_lm_rl=0.47989582608952"">0.15</a>","-1.17","","","","","2.80","Greece","Gulf of Patraikos","No","No"
"30","68.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=68.50000&k=0.11000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21329&gm_lm_rl=0.47989582608952"">0.11</a>","-0.51","","","","","2.71","Portugal","Aveiro Lagoon","No","No"
"31","68.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=68.60000&k=0.15000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21330&gm_lm_rl=0.47989582608952"">0.15</a>","-0.23","","","","","2.85","","Caspian Sea","No","No"
"32","68.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=7253&sex=female&loo=68.80000&k=0.14000&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=3179&gm_lm_rl=0.47989582608952"">0.14</a>","","F","","19.0","34.0","2.82","France","Thau, Gulf of Lion","No","No"
"33","76.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=76.90000&k=0.07400&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21331&gm_lm_rl=0.47989582608952"">0.07</a>","-0.20","","","","","2.64","Greece","Ionian coast","No","No"
"34","116.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1931&pref=96880&sex=unsexed&loo=116.00000&k=0.06100&id2=1735&genusname=Liza&speciesname=aurata&gm_loo=50.746224401348&gm_lm=30.298514815086&gm_m=0.52459508194416&gm_k=0.21970759961192&vautoctr=21332&gm_lm_rl=0.47989582608952"">0.06</a>","0.24","","","","","2.91","UK","Isles of Scilly","No","No"
