"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","64.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=312&sex=male&loo=64.40000&k=0.33200&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1229&gm_lm_rl=0.44361223144434"">0.33</a>","","M","","","","3.14","Estonia","Peipus Lake","No","No"
"12","66.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=4843&sex=male&loo=66.10000&k=0.26800&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1248&gm_lm_rl=0.44361223144434"">0.27</a>","-0.64","M","0.46","9.0","32.0","3.07","UK Scotland","Loch Kinord","No","No"
"13","66.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=male&loo=66.80000&k=0.20000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1260&gm_lm_rl=0.44361223144434"">0.20</a>","0.05","M","","","","2.95","Finland","Lake Kallavesi, Suvasvesi Basin","No","No"
"14","67.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89784&sex=unsexed&loo=67.20000&k=0.15400&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10666&gm_lm_rl=0.44361223144434"">0.15</a>","-0.29","","","","","2.84","Poland","Liswarta River","No","No"
"15","68.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=68.30000&k=0.23000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1249&gm_lm_rl=0.44361223144434"">0.23</a>","-0.39","F","","","","3.03","Finland","Lake Kallavesi, Pohjois-Kallavesi Basin","No","No"
"16","71.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=71.70000&k=0.20000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1250&gm_lm_rl=0.44361223144434"">0.20</a>","-0.48","F","","","","3.01","Finland","Lake Kallavesi, Juurusvesi Basin","No","No"
"17","71.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=male&loo=71.70000&k=0.17000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1261&gm_lm_rl=0.44361223144434"">0.17</a>","-0.23","M","","","","2.94","Finland","Lake Kallavesi, Juurusvesi Basin","No","No"
"18","71.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=male&loo=71.90000&k=0.18000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1262&gm_lm_rl=0.44361223144434"">0.18</a>","-0.37","M","","","","2.97","Finland","Lake Kallavesi, Sotkanselkä Basin","No","No"
"19","73.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=73.20000&k=0.20000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1251&gm_lm_rl=0.44361223144434"">0.20</a>","-0.07","F","","","","3.03","Finland","Lake Kallavesi, Melavesi Basin","No","No"
"20","74.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=74.80000&k=0.19000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1252&gm_lm_rl=0.44361223144434"">0.19</a>","-0.18","F","","","","3.03","Finland","Lake Kallavesi, Suvasvesi Basin","No","No"
"21","75.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=921&sex=male&loo=75.00000&k=0.23800&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1235&gm_lm_rl=0.44361223144434"">0.24</a>","-0.18","M","0.24","9.0","38.0","3.13","UK Engld Wal","Windermere, 4 m","No","No"
"22","80.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=312&sex=unsexed&loo=80.60000&k=0.20400&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1231&gm_lm_rl=0.44361223144434"">0.20</a>","","","","","","3.12","Kazakhstan","Aral Lake","No","No"
"23","80.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=80.60000&k=0.20000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1253&gm_lm_rl=0.44361223144434"">0.20</a>","0.15","F","","","","3.11","Finland","Lake Kallavesi, Etelä-Kallavesi Basin","No","No"
"24","80.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=80.70000&k=0.17000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1254&gm_lm_rl=0.44361223144434"">0.17</a>","0.01","F","","","","3.04","Finland","Lake Kallavesi, Sotkanselkä Basin","No","No"
"25","81.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=4511&sex=unsexed&loo=81.50000&k=0.32000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1244&gm_lm_rl=0.44361223144434"">0.32</a>","","","0.33","9.0","41.5","3.33","UK Engld Wal","Windermere","No","No"
"26","81.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=56502&sex=mixed&loo=81.60000&k=0.20000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=8679&gm_lm_rl=0.44361223144434"">0.20</a>","-0.38","","","","","3.12","Russia","Enisey river","No","No"
"27","93.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=312&sex=unsexed&loo=93.30000&k=0.31000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1232&gm_lm_rl=0.44361223144434"">0.31</a>","","","","","","3.43","USA","Wisconsin","No","No"
"28","97.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=312&sex=female&loo=97.50000&k=0.20800&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1227&gm_lm_rl=0.44361223144434"">0.21</a>","","F","","","","3.30","Estonia","Peipus Lake","No","No"
"29","98.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89775&sex=unsexed&loo=98.40000&k=0.13200&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10721&gm_lm_rl=0.44361223144434"">0.13</a>","-1.60","","","","","3.11","Canada","Moose River at Mattagami and Groundhog confluence","No","No"
"30","100.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=921&sex=female&loo=100.00000&k=0.22000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1234&gm_lm_rl=0.44361223144434"">0.22</a>","-0.18","F","0.26","9.0","","3.34","UK Engld Wal","Windermere, 4 m","No","No"
"31","100.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89782&sex=male&loo=100.40000&k=0.08280&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10662&gm_lm_rl=0.44361223144434"">0.08</a>","-1.32","M","","","","2.92","Italy","Venetian region (11°070 E; 48°500 N; Vicenza district), stream 3","No","No"
"32","102.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=40481&sex=unsexed&loo=102.00000&k=0.15000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10653&gm_lm_rl=0.44361223144434"">0.15</a>","","","","","","3.19","Czechia","Kli?ava","No","No"
"33","102.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=40481&sex=unsexed&loo=102.00000&k=0.23000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10655&gm_lm_rl=0.44361223144434"">0.23</a>","","","","","","3.38","Croatia","Vransko","No","No"
"34","106.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=312&sex=male&loo=106.00000&k=0.12300&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1230&gm_lm_rl=0.44361223144434"">0.12</a>","","M","","","","3.14","Russia","Chany Lake","No","No"
"35","106.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6986&sex=unsexed&loo=106.00000&k=0.14100&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1263&gm_lm_rl=0.44361223144434"">0.14</a>","","","","","","3.20","Canada","Heming Lake, Manitoba","No","No"
"36","111.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=2939&sex=unsexed&loo=111.00000&k=0.22700&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1243&gm_lm_rl=0.44361223144434"">0.23</a>","","","","","","3.45","UK","","No","No"
"37","111.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=40481&sex=unsexed&loo=111.00000&k=0.19000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10654&gm_lm_rl=0.44361223144434"">0.19</a>","","","","","","3.37","Serbia","Mrtva Tisa","No","No"
"38","112.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=4843&sex=female&loo=112.00000&k=0.11000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1245&gm_lm_rl=0.44361223144434"">0.11</a>","-0.13","F","0.46","9.0","35.0","3.14","UK Scotland","Loch Kinord","No","No"
"39","114.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89782&sex=female&loo=114.60000&k=0.08500&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10659&gm_lm_rl=0.44361223144434"">0.09</a>","-1.01","F","","","","3.05","Italy","Venetian region (11°070 E; 48°500 N; Vicenza district), stream 2","No","No"
"40","116.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=593&sex=female&loo=116.00000&k=0.12300&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1233&gm_lm_rl=0.44361223144434"">0.12</a>","-1.64","F","","","","3.22","Russia","Pskov Basin","No","No"
"41","119.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=4843&sex=female&loo=119.00000&k=0.13200&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1246&gm_lm_rl=0.44361223144434"">0.13</a>","-1.05","F","0.46","9.0","42.0","3.27","UK Scotland","Loch Davan","No","No"
"42","121.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89784&sex=unsexed&loo=121.60000&k=0.09200&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10663&gm_lm_rl=0.44361223144434"">0.09</a>","-0.75","","","","","3.13","Turkey","Lake Karamik","No","No"
"43","125.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=125.00000&k=0.13300&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1236&gm_lm_rl=0.44361223144434"">0.13</a>","","","","5.2","","3.32","USA","`Minnesota'","No","No"
"44","125.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89591&sex=female&loo=125.00000&k=0.30000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10845&gm_lm_rl=0.44361223144434"">0.30</a>","0.00","F","0.30","","","3.67","UK","Windermere Lake","No","No"
"45","126.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=126.00000&k=0.12400&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1237&gm_lm_rl=0.44361223144434"">0.12</a>","","","","5.2","","3.29","USA","`Minnesota'","No","No"
"46","128.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=128.00000&k=0.13100&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1238&gm_lm_rl=0.44361223144434"">0.13</a>","","","","5.2","","3.33","USA","`Minnesota'","No","No"
"47","131.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89784&sex=mixed&loo=131.70000&k=0.15300&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10827&gm_lm_rl=0.44361223144434"">0.15</a>","-0.04","","","","","3.42","Lithuania","Lake Rubikiai (55° 30' 0"" N, 25° 18' 0"" E)","No","No"
"48","132.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=6341&sex=female&loo=132.00000&k=0.10000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1255&gm_lm_rl=0.44361223144434"">0.10</a>","0.18","F","","","","3.24","Finland","Lake Kallavesi, Jälä Basin","No","No"
"49","133.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=133.00000&k=0.16700&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1239&gm_lm_rl=0.44361223144434"">0.17</a>","","","","5.8","","3.47","USA","`Wisconsin'","No","No"
"50","136.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89784&sex=unsexed&loo=136.50000&k=0.06000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10664&gm_lm_rl=0.44361223144434"">0.06</a>","-3.39","","","","","3.05","Turkey","Lake Dam","No","No"
"51","141.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=312&sex=female&loo=141.00000&k=0.09700&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1228&gm_lm_rl=0.44361223144434"">0.10</a>","","F","","","","3.29","Russia","Chany Lake","No","No"
"52","142.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=142.00000&k=0.16200&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1240&gm_lm_rl=0.44361223144434"">0.16</a>","","","","11.1","","3.51","USA","'Ohio'","No","No"
"53","142.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=40481&sex=unsexed&loo=142.00000&k=0.14000&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=6254&gm_lm_rl=0.44361223144434"">0.14</a>","0.50","","","","","3.45","Croatia","Krusica reservoir","No","No"
"54","160.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89782&sex=female&loo=160.30000&k=0.06880&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10661&gm_lm_rl=0.44361223144434"">0.07</a>","-0.51","F","","","","3.25","Italy","Venetian region (11°070 E; 48°500 N; Vicenza district), stream 3","No","No"
"55","162.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=89781&sex=mixed&loo=162.80000&k=0.08900&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=10826&gm_lm_rl=0.44361223144434"">0.09</a>","-0.29","","","","","3.37","Italy","Lake Trasimeno (43° 9' 11"" N, 12° 5' E)","No","No"
"56","172.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=172.00000&k=0.06700&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1241&gm_lm_rl=0.44361223144434"">0.07</a>","","","","2.3","","3.30","USA","Lake of the Woods, Minnesota","No","No"
"57","208.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=272&pref=1836&sex=unsexed&loo=208.00000&k=0.06900&id2=258&genusname=Esox&speciesname=lucius&gm_loo=90.398985732551&gm_lm=37.584931855233&gm_m=0.35911321653943&gm_k=0.17331010230967&vautoctr=1242&gm_lm_rl=0.44361223144434"">0.07</a>","","","","5.2","","3.47","USA","`Minnesota'","No","No"
