"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"17","54.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=56762&sex=female&loo=54.80000&k=0.48100&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=8816&gm_lm_rl=1"">0.48</a>","-0.01","F","","","","3.16","Turkey","Trabzon coast, Black Sea","No","No"
"18","60.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=58243&pref=94462&sex=mixed&loo=60.20000&k=0.19000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=11748&gm_lm_rl=1"">0.19</a>","-1.60","","","","28.0","2.84","","North Sea","No","No"
"19","62.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=59359&sex=female&loo=62.20000&k=0.25900&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=9370&gm_lm_rl=1"">0.26</a>","-0.09","F","","","","3.00","Germany","North Sea","No","No"
"20","64.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=748&sex=female&loo=64.80000&k=0.26000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2439&gm_lm_rl=1"">0.26</a>","-0.05","F","","12.0","","3.04","UK","North Sea","No","No"
"21","65.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=32766&sex=male&loo=65.20000&k=0.32400&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=5598&gm_lm_rl=1"">0.32</a>","0.09","M","","13.0","","3.14","France","Douarnenez Bay, Brittany","No","No"
"22","66.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=43185&sex=male&loo=66.20000&k=0.31000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=6702&gm_lm_rl=1"">0.31</a>","-0.14","M","","13.5","","3.13","Italy","Adriatic Sea","No","No"
"23","66.9","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=5760&sex=female&loo=66.90000&k=0.29000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2441&gm_lm_rl=1"">0.29</a>","","F","","12.0","","3.11","Netherlands","North Sea","No","No"
"24","68.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=56510&sex=mixed&loo=68.10000&k=0.13000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=8708&gm_lm_rl=1"">0.13</a>","-1.60","","","","","2.78","","Black Sea","No","No"
"25","70.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=312&sex=female&loo=70.00000&k=0.14800&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2437&gm_lm_rl=1"">0.15</a>","-1.79","F","","11.0","","2.86","Germany","Southern North Sea","No","No"
"26","73.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=32766&sex=female&loo=73.60000&k=0.27700&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=5597&gm_lm_rl=1"">0.28</a>","0.08","F","","13.0","","3.18","France","Douarnenez Bay, Brittany","No","No"
"27","78.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=56763&sex=male&loo=78.60000&k=0.19000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=8818&gm_lm_rl=1"">0.19</a>","-0.80","M","","","","3.07","Turkey","Black Sea","No","No"
"28","81.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=43185&sex=female&loo=81.50000&k=0.21000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=6703&gm_lm_rl=1"">0.21</a>","-0.48","F","","13.5","","3.14","Italy","Adriatic Sea","No","No"
"29","81.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=56763&sex=female&loo=81.50000&k=0.19000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=8819&gm_lm_rl=1"">0.19</a>","-0.77","F","","","","3.10","Turkey","Black Sea","No","No"
